2,263.96
3,406.53
4,555
5,713.69
6,868.59
7,1027.17
8,1188.11
9,1353.94
10,1526.81
11,1709.02
12,1885.75
13,2073.15
14,2263.34
15,2459.34
16,2660.36
17,2864.27
18,3069.35
19,3278.42
20,3474.06
